county,municipality,ctv,reporting_unit,votes,candidate,party,year,total_votes
Bayfield,Bayfield,City,Wards 2 & 4,53,Shirley S Abrahamson,Liberal,2009,70
Bayfield,Bayfield,City,Wards 2 & 4,0,Scattering,Scattering,2009,70
Bayfield,Bayfield,City,Ward 3,6,Randy R Koschnick,Conservative,2009,43
Bayfield,Bayfield,City,Ward 3,37,Shirley S Abrahamson,Liberal,2009,43
Bayfield,Bayfield,City,Ward 3,0,Scattering,Scattering,2009,43
Bayfield,Washburn,City,Ward 1,56,Randy R Koschnick,Conservative,2009,235
Bayfield,Washburn,City,Ward 1,179,Shirley S Abrahamson,Liberal,2009,235
Bayfield,Washburn,City,Ward 1,0,Scattering,Scattering,2009,235
Bayfield,Washburn,City,Wards 2 & 3,43,Randy R Koschnick,Conservative,2009,170
Bayfield,Washburn,City,Wards 2 & 3,127,Shirley S Abrahamson,Liberal,2009,170
Bayfield,Washburn,City,Wards 2 & 3,0,Scattering,Scattering,2009,170
Bayfield,Washburn,City,Ward 4,54,Randy R Koschnick,Conservative,2009,239
Bayfield,Washburn,City,Ward 4,185,Shirley S Abrahamson,Liberal,2009,239
Bayfield,Washburn,City,Ward 4,0,Scattering,Scattering,2009,239
Brown,Eaton,Town,Wards 1 & 2,61,Randy R Koschnick,Conservative,2009,143
Brown,Eaton,Town,Wards 1 & 2,82,Shirley S Abrahamson,Liberal,2009,143
Brown,Eaton,Town,Wards 1 & 2,0,Scattering,Scattering,2009,143
Brown,Glenmore,Town,Wards 1 & 2,93,Randy R Koschnick,Conservative,2009,275
Brown,Glenmore,Town,Wards 1 & 2,182,Shirley S Abrahamson,Liberal,2009,275
Brown,Glenmore,Town,Wards 1 & 2,0,Scattering,Scattering,2009,275
Brown,Green Bay,Town,Wards 1 & 2,104,Randy R Koschnick,Conservative,2009,259
Brown,Green Bay,Town,Wards 1 & 2,155,Shirley S Abrahamson,Liberal,2009,259
Brown,Green Bay,Town,Wards 1 & 2,0,Scattering,Scattering,2009,259
Brown,Holland,Town,Wards 1 & 2,87,Randy R Koschnick,Conservative,2009,215
Brown,Holland,Town,Wards 1 & 2,128,Shirley S Abrahamson,Liberal,2009,215
Brown,Holland,Town,Wards 1 & 2,0,Scattering,Scattering,2009,215
Brown,Humboldt,Town,Wards 1 & 2,64,Randy R Koschnick,Conservative,2009,138
Brown,Humboldt,Town,Wards 1 & 2,74,Shirley S Abrahamson,Liberal,2009,138
Brown,Humboldt,Town,Wards 1 & 2,0,Scattering,Scattering,2009,138
Brown,Lawrence,Town,Wards 1 - 3,150,Randy R Koschnick,Conservative,2009,320
Brown,Lawrence,Town,Wards 1 - 3,170,Shirley S Abrahamson,Liberal,2009,320
Brown,Lawrence,Town,Wards 1 - 3,0,Scattering,Scattering,2009,320
Brown,Ledgeview,Town,Wards 1 - 4,262,Randy R Koschnick,Conservative,2009,575
Brown,Ledgeview,Town,Wards 1 - 4,313,Shirley S Abrahamson,Liberal,2009,575
Brown,Ledgeview,Town,Wards 1 - 4,0,Scattering,Scattering,2009,575
Brown,Morrison,Town,Wards 1 & 2,183,Randy R Koschnick,Conservative,2009,435
Brown,Morrison,Town,Wards 1 & 2,252,Shirley S Abrahamson,Liberal,2009,435
Brown,Morrison,Town,Wards 1 & 2,0,Scattering,Scattering,2009,435
Brown,New Denmark,Town,Wards 1 - 3,179,Randy R Koschnick,Conservative,2009,503
Brown,New Denmark,Town,Wards 1 - 3,324,Shirley S Abrahamson,Liberal,2009,503
Brown,New Denmark,Town,Wards 1 - 3,0,Scattering,Scattering,2009,503
Brown,Pittsfield,Town,Wards 1 - 4,109,Randy R Koschnick,Conservative,2009,246
Brown,Pittsfield,Town,Wards 1 - 4,137,Shirley S Abrahamson,Liberal,2009,246
Brown,Pittsfield,Town,Wards 1 - 4,0,Scattering,Scattering,2009,246
Brown,Rockland,Town,Wards 1 & 2,136,Randy R Koschnick,Conservative,2009,335
Brown,Rockland,Town,Wards 1 & 2,198,Shirley S Abrahamson,Liberal,2009,335
Brown,Rockland,Town,Wards 1 & 2,1,Scattering,Scattering,2009,335
Brown,Scott,Town,Wards 1 - 5,225,Randy R Koschnick,Conservative,2009,647
Brown,Scott,Town,Wards 1 - 5,422,Shirley S Abrahamson,Liberal,2009,647
Brown,Scott,Town,Wards 1 - 5,0,Scattering,Scattering,2009,647
Brown,Wrightstown,Town,Wards 1 - 3,144,Randy R Koschnick,Conservative,2009,344
Brown,Wrightstown,Town,Wards 1 - 3,200,Shirley S Abrahamson,Liberal,2009,344
Brown,Wrightstown,Town,Wards 1 - 3,0,Scattering,Scattering,2009,344
Brown,Allouez,Village,Wards 1 & 2,132,Randy R Koschnick,Conservative,2009,434
Brown,Allouez,Village,Wards 1 & 2,302,Shirley S Abrahamson,Liberal,2009,434
Brown,Allouez,Village,Wards 1 & 2,0,Scattering,Scattering,2009,434
Brown,Allouez,Village,Wards 3 & 4,190,Randy R Koschnick,Conservative,2009,578
Brown,Allouez,Village,Wards 3 & 4,388,Shirley S Abrahamson,Liberal,2009,578
Brown,Allouez,Village,Wards 3 & 4,0,Scattering,Scattering,2009,578
Brown,Allouez,Village,Wards 5 & 6,235,Randy R Koschnick,Conservative,2009,569
Brown,Allouez,Village,Wards 5 & 6,334,Shirley S Abrahamson,Liberal,2009,569
Brown,Allouez,Village,Wards 5 & 6,0,Scattering,Scattering,2009,569
Brown,Allouez,Village,Wards 7 - 9,145,Randy R Koschnick,Conservative,2009,342
Brown,Allouez,Village,Wards 7 - 9,197,Shirley S Abrahamson,Liberal,2009,342
Brown,Allouez,Village,Wards 7 - 9,0,Scattering,Scattering,2009,342
Brown,Ashwaubenon,Village,Wards 1 & 2,105,Randy R Koschnick,Conservative,2009,324
Brown,Ashwaubenon,Village,Wards 1 & 2,219,Shirley S Abrahamson,Liberal,2009,324
Brown,Ashwaubenon,Village,Wards 1 & 2,0,Scattering,Scattering,2009,324
Brown,Ashwaubenon,Village,Wards 3 & 4,142,Randy R Koschnick,Conservative,2009,482
Brown,Ashwaubenon,Village,Wards 3 & 4,340,Shirley S Abrahamson,Liberal,2009,482
Brown,Ashwaubenon,Village,Wards 3 & 4,0,Scattering,Scattering,2009,482
Brown,Ashwaubenon,Village,Wards 5 & 6,170,Randy R Koschnick,Conservative,2009,548
Brown,Ashwaubenon,Village,Wards 5 & 6,377,Shirley S Abrahamson,Liberal,2009,548
Brown,Ashwaubenon,Village,Wards 5 & 6,1,Scattering,Scattering,2009,548
Brown,Ashwaubenon,Village,Wards 7 & 8,169,Randy R Koschnick,Conservative,2009,453
Brown,Ashwaubenon,Village,Wards 7 & 8,284,Shirley S Abrahamson,Liberal,2009,453
Brown,Ashwaubenon,Village,Wards 7 & 8,0,Scattering,Scattering,2009,453
Brown,Ashwaubenon,Village,Wards 9 & 10,187,Randy R Koschnick,Conservative,2009,578
Brown,Ashwaubenon,Village,Wards 9 & 10,391,Shirley S Abrahamson,Liberal,2009,578
Brown,Ashwaubenon,Village,Wards 9 & 10,0,Scattering,Scattering,2009,578
Brown,Ashwaubenon,Village,Wards 11 & 12,205,Randy R Koschnick,Conservative,2009,564
Brown,Ashwaubenon,Village,Wards 11 & 12,359,Shirley S Abrahamson,Liberal,2009,564
Brown,Ashwaubenon,Village,Wards 11 & 12,0,Scattering,Scattering,2009,564
Brown,Bellevue,Village,Wards 1 - 6,193,Randy R Koschnick,Conservative,2009,454
Brown,Bellevue,Village,Wards 1 - 6,261,Shirley S Abrahamson,Liberal,2009,454
Brown,Bellevue,Village,Wards 1 - 6,0,Scattering,Scattering,2009,454
Brown,Bellevue,Village,Wards 7 - 10,239,Randy R Koschnick,Conservative,2009,580
Brown,Bellevue,Village,Wards 7 - 10,341,Shirley S Abrahamson,Liberal,2009,580
Brown,Bellevue,Village,Wards 7 - 10,0,Scattering,Scattering,2009,580
Brown,Denmark,Village,Wards 1 - 3,129,Randy R Koschnick,Conservative,2009,385
Brown,Denmark,Village,Wards 1 - 3,256,Shirley S Abrahamson,Liberal,2009,385
Brown,Denmark,Village,Wards 1 - 3,0,Scattering,Scattering,2009,385
Brown,Hobart,Village,Wards 1 - 7,506,Randy R Koschnick,Conservative,2009,1273
Brown,Hobart,Village,Wards 1 - 7,765,Shirley S Abrahamson,Liberal,2009,1273
Brown,Hobart,Village,Wards 1 - 7,2,Scattering,Scattering,2009,1273
Brown,Howard,Village,"Wards 1 - 4, 11 & 12",148,Randy R Koschnick,Conservative,2009,361
Brown,Howard,Village,"Wards 1 - 4, 11 & 12",213,Shirley S Abrahamson,Liberal,2009,361
Brown,Howard,Village,"Wards 1 - 4, 11 & 12",0,Scattering,Scattering,2009,361
Brown,Howard,Village,Wards 5 - 10,192,Randy R Koschnick,Conservative,2009,440
Brown,Howard,Village,Wards 5 - 10,248,Shirley S Abrahamson,Liberal,2009,440
Brown,Howard,Village,Wards 5 - 10,0,Scattering,Scattering,2009,440
Brown,Howard,Village,Wards 13 - 16,190,Randy R Koschnick,Conservative,2009,407
Brown,Howard,Village,Wards 13 - 16,216,Shirley S Abrahamson,Liberal,2009,407
Brown,Howard,Village,Wards 13 - 16,1,Scattering,Scattering,2009,407
Brown,Pulaski,Village,Wards 1 - 3 & 6,132,Randy R Koschnick,Conservative,2009,354
Brown,Pulaski,Village,Wards 1 - 3 & 6,222,Shirley S Abrahamson,Liberal,2009,354
Brown,Pulaski,Village,Wards 1 - 3 & 6,0,Scattering,Scattering,2009,354
Brown,Suamico,Village,"Wards 1 - 3, 7 & 10",218,Randy R Koschnick,Conservative,2009,426
Brown,Suamico,Village,"Wards 1 - 3, 7 & 10",208,Shirley S Abrahamson,Liberal,2009,426
Brown,Suamico,Village,"Wards 1 - 3, 7 & 10",0,Scattering,Scattering,2009,426
Brown,Suamico,Village,"Wards 4 - 6, 8 & 9",190,Randy R Koschnick,Conservative,2009,369
Brown,Suamico,Village,"Wards 4 - 6, 8 & 9",179,Shirley S Abrahamson,Liberal,2009,369
Brown,Suamico,Village,"Wards 4 - 6, 8 & 9",0,Scattering,Scattering,2009,369
Brown,Wrightstown,Village,Wards 1 & 2,133,Randy R Koschnick,Conservative,2009,340
Brown,Wrightstown,Village,Wards 1 & 2,207,Shirley S Abrahamson,Liberal,2009,340
Brown,Wrightstown,Village,Wards 1 & 2,0,Scattering,Scattering,2009,340
Brown,De Pere,City,Wards 1 - 3,250,Randy R Koschnick,Conservative,2009,665
Brown,De Pere,City,Wards 1 - 3,415,Shirley S Abrahamson,Liberal,2009,665
Brown,De Pere,City,Wards 1 - 3,0,Scattering,Scattering,2009,665
Brown,De Pere,City,"Wards 4 - 7, 15 - 17",181,Randy R Koschnick,Conservative,2009,501
Brown,De Pere,City,"Wards 4 - 7, 15 - 17",318,Shirley S Abrahamson,Liberal,2009,501
Brown,De Pere,City,"Wards 4 - 7, 15 - 17",2,Scattering,Scattering,2009,501
Brown,De Pere,City,Wards 8 - 10,100,Randy R Koschnick,Conservative,2009,307
Brown,De Pere,City,Wards 8 - 10,206,Shirley S Abrahamson,Liberal,2009,307
Brown,De Pere,City,Wards 8 - 10,1,Scattering,Scattering,2009,307
Brown,De Pere,City,Wards 11 - 14,229,Randy R Koschnick,Conservative,2009,540
Brown,De Pere,City,Wards 11 - 14,311,Shirley S Abrahamson,Liberal,2009,540
Brown,De Pere,City,Wards 11 - 14,0,Scattering,Scattering,2009,540
Brown,Green Bay,City,Ward 1,82,Randy R Koschnick,Conservative,2009,246
Brown,Green Bay,City,Ward 1,164,Shirley S Abrahamson,Liberal,2009,246
Brown,Green Bay,City,Ward 1,0,Scattering,Scattering,2009,246
Brown,Green Bay,City,Ward 2,23,Randy R Koschnick,Conservative,2009,65
Brown,Green Bay,City,Ward 2,42,Shirley S Abrahamson,Liberal,2009,65
Brown,Green Bay,City,Ward 2,0,Scattering,Scattering,2009,65
Brown,Green Bay,City,Ward 3,123,Randy R Koschnick,Conservative,2009,296
Brown,Green Bay,City,Ward 3,173,Shirley S Abrahamson,Liberal,2009,296
Brown,Green Bay,City,Ward 3,0,Scattering,Scattering,2009,296
Brown,Green Bay,City,Ward 4,41,Randy R Koschnick,Conservative,2009,133
Brown,Green Bay,City,Ward 4,92,Shirley S Abrahamson,Liberal,2009,133
Brown,Green Bay,City,Ward 4,0,Scattering,Scattering,2009,133
Brown,Green Bay,City,Ward 5,94,Randy R Koschnick,Conservative,2009,223
Brown,Green Bay,City,Ward 5,129,Shirley S Abrahamson,Liberal,2009,223
Brown,Green Bay,City,Ward 5,0,Scattering,Scattering,2009,223
Brown,Green Bay,City,Ward 6,20,Randy R Koschnick,Conservative,2009,57
Brown,Green Bay,City,Ward 6,37,Shirley S Abrahamson,Liberal,2009,57
Brown,Green Bay,City,Ward 6,0,Scattering,Scattering,2009,57
Brown,Green Bay,City,Ward 7,122,Randy R Koschnick,Conservative,2009,281
Brown,Green Bay,City,Ward 7,159,Shirley S Abrahamson,Liberal,2009,281
Brown,Green Bay,City,Ward 7,0,Scattering,Scattering,2009,281
Brown,Green Bay,City,Ward 8,122,Randy R Koschnick,Conservative,2009,316
Brown,Green Bay,City,Ward 8,194,Shirley S Abrahamson,Liberal,2009,316
Brown,Green Bay,City,Ward 8,0,Scattering,Scattering,2009,316
Brown,Green Bay,City,Ward 9,66,Randy R Koschnick,Conservative,2009,140
Brown,Green Bay,City,Ward 9,74,Shirley S Abrahamson,Liberal,2009,140
Brown,Green Bay,City,Ward 9,0,Scattering,Scattering,2009,140
Brown,Green Bay,City,Ward 10,75,Randy R Koschnick,Conservative,2009,154
Brown,Green Bay,City,Ward 10,79,Shirley S Abrahamson,Liberal,2009,154
Brown,Green Bay,City,Ward 10,0,Scattering,Scattering,2009,154
Brown,Green Bay,City,Ward 11,31,Randy R Koschnick,Conservative,2009,79
Brown,Green Bay,City,Ward 11,48,Shirley S Abrahamson,Liberal,2009,79
Brown,Green Bay,City,Ward 11,0,Scattering,Scattering,2009,79
Brown,Green Bay,City,Ward 12,37,Randy R Koschnick,Conservative,2009,89
Brown,Green Bay,City,Ward 12,51,Shirley S Abrahamson,Liberal,2009,89
Brown,Green Bay,City,Ward 12,1,Scattering,Scattering,2009,89
Brown,Green Bay,City,Ward 13,46,Randy R Koschnick,Conservative,2009,111
Brown,Green Bay,City,Ward 13,65,Shirley S Abrahamson,Liberal,2009,111
Brown,Green Bay,City,Ward 13,0,Scattering,Scattering,2009,111
Brown,Green Bay,City,Ward 14,60,Randy R Koschnick,Conservative,2009,153
Brown,Green Bay,City,Ward 14,93,Shirley S Abrahamson,Liberal,2009,153
Brown,Green Bay,City,Ward 14,0,Scattering,Scattering,2009,153
Brown,Green Bay,City,Ward 15,51,Randy R Koschnick,Conservative,2009,164
Brown,Green Bay,City,Ward 15,113,Shirley S Abrahamson,Liberal,2009,164
Brown,Green Bay,City,Ward 15,0,Scattering,Scattering,2009,164
Brown,Green Bay,City,Ward 16,55,Randy R Koschnick,Conservative,2009,219
Brown,Green Bay,City,Ward 16,164,Shirley S Abrahamson,Liberal,2009,219
Brown,Green Bay,City,Ward 16,0,Scattering,Scattering,2009,219
Brown,Green Bay,City,Ward 17,33,Randy R Koschnick,Conservative,2009,88
Brown,Green Bay,City,Ward 17,55,Shirley S Abrahamson,Liberal,2009,88
Brown,Green Bay,City,Ward 17,0,Scattering,Scattering,2009,88
Brown,Green Bay,City,Ward 18,17,Randy R Koschnick,Conservative,2009,60
Brown,Green Bay,City,Ward 18,43,Shirley S Abrahamson,Liberal,2009,60
Brown,Green Bay,City,Ward 18,0,Scattering,Scattering,2009,60
Brown,Green Bay,City,Ward 19,11,Randy R Koschnick,Conservative,2009,48
Brown,Green Bay,City,Ward 19,37,Shirley S Abrahamson,Liberal,2009,48
Brown,Green Bay,City,Ward 19,0,Scattering,Scattering,2009,48
Brown,Green Bay,City,Ward 20,39,Randy R Koschnick,Conservative,2009,96
Brown,Green Bay,City,Ward 20,56,Shirley S Abrahamson,Liberal,2009,96
Brown,Green Bay,City,Ward 20,1,Scattering,Scattering,2009,96
Brown,Green Bay,City,Ward 21,50,Randy R Koschnick,Conservative,2009,163
Brown,Green Bay,City,Ward 21,113,Shirley S Abrahamson,Liberal,2009,163
Brown,Green Bay,City,Ward 21,0,Scattering,Scattering,2009,163
Brown,Green Bay,City,Ward 22,29,Randy R Koschnick,Conservative,2009,82
Brown,Green Bay,City,Ward 22,53,Shirley S Abrahamson,Liberal,2009,82
Brown,Green Bay,City,Ward 22,0,Scattering,Scattering,2009,82
Brown,Green Bay,City,Ward 23,24,Randy R Koschnick,Conservative,2009,84
Brown,Green Bay,City,Ward 23,60,Shirley S Abrahamson,Liberal,2009,84
Brown,Green Bay,City,Ward 23,0,Scattering,Scattering,2009,84
Brown,Green Bay,City,Ward 24,26,Randy R Koschnick,Conservative,2009,93
Brown,Green Bay,City,Ward 24,67,Shirley S Abrahamson,Liberal,2009,93
Brown,Green Bay,City,Ward 24,0,Scattering,Scattering,2009,93
Brown,Green Bay,City,Ward 25,14,Randy R Koschnick,Conservative,2009,54
Brown,Green Bay,City,Ward 25,40,Shirley S Abrahamson,Liberal,2009,54
Brown,Green Bay,City,Ward 25,0,Scattering,Scattering,2009,54
Brown,Green Bay,City,Ward 26,18,Randy R Koschnick,Conservative,2009,53
Brown,Green Bay,City,Ward 26,34,Shirley S Abrahamson,Liberal,2009,53
Brown,Green Bay,City,Ward 26,1,Scattering,Scattering,2009,53
Brown,Green Bay,City,Ward 27,19,Randy R Koschnick,Conservative,2009,75
Brown,Green Bay,City,Ward 27,56,Shirley S Abrahamson,Liberal,2009,75
Brown,Green Bay,City,Ward 27,0,Scattering,Scattering,2009,75
Brown,Green Bay,City,Ward 28,72,Randy R Koschnick,Conservative,2009,233
Brown,Green Bay,City,Ward 28,161,Shirley S Abrahamson,Liberal,2009,233
Brown,Green Bay,City,Ward 28,0,Scattering,Scattering,2009,233
Brown,Green Bay,City,Ward 29,42,Randy R Koschnick,Conservative,2009,126
Brown,Green Bay,City,Ward 29,84,Shirley S Abrahamson,Liberal,2009,126
Brown,Green Bay,City,Ward 29,0,Scattering,Scattering,2009,126
Brown,Green Bay,City,Ward 30,74,Randy R Koschnick,Conservative,2009,207
Brown,Green Bay,City,Ward 30,132,Shirley S Abrahamson,Liberal,2009,207
Brown,Green Bay,City,Ward 30,1,Scattering,Scattering,2009,207
Brown,Green Bay,City,Ward 31,30,Randy R Koschnick,Conservative,2009,96
Brown,Green Bay,City,Ward 31,66,Shirley S Abrahamson,Liberal,2009,96
Brown,Green Bay,City,Ward 31,0,Scattering,Scattering,2009,96
Brown,Green Bay,City,Ward 32,74,Randy R Koschnick,Conservative,2009,221
Brown,Green Bay,City,Ward 32,147,Shirley S Abrahamson,Liberal,2009,221
Brown,Green Bay,City,Ward 32,0,Scattering,Scattering,2009,221
Brown,Green Bay,City,Ward 33,88,Randy R Koschnick,Conservative,2009,231
Brown,Green Bay,City,Ward 33,142,Shirley S Abrahamson,Liberal,2009,231
Brown,Green Bay,City,Ward 33,1,Scattering,Scattering,2009,231
Brown,Green Bay,City,Ward 34,42,Randy R Koschnick,Conservative,2009,136
Brown,Green Bay,City,Ward 34,94,Shirley S Abrahamson,Liberal,2009,136
Brown,Green Bay,City,Ward 34,0,Scattering,Scattering,2009,136
Brown,Green Bay,City,Ward 35,40,Randy R Koschnick,Conservative,2009,103
Brown,Green Bay,City,Ward 35,63,Shirley S Abrahamson,Liberal,2009,103
Brown,Green Bay,City,Ward 35,0,Scattering,Scattering,2009,103
Brown,Green Bay,City,Ward 36,38,Randy R Koschnick,Conservative,2009,90
Brown,Green Bay,City,Ward 36,52,Shirley S Abrahamson,Liberal,2009,90
Brown,Green Bay,City,Ward 36,0,Scattering,Scattering,2009,90
Brown,Green Bay,City,Ward 37,26,Randy R Koschnick,Conservative,2009,85
Brown,Green Bay,City,Ward 37,59,Shirley S Abrahamson,Liberal,2009,85
Brown,Green Bay,City,Ward 37,0,Scattering,Scattering,2009,85
Brown,Green Bay,City,Ward 38,62,Randy R Koschnick,Conservative,2009,166
Brown,Green Bay,City,Ward 38,104,Shirley S Abrahamson,Liberal,2009,166
Brown,Green Bay,City,Ward 38,0,Scattering,Scattering,2009,166
Brown,Green Bay,City,Ward 39,42,Randy R Koschnick,Conservative,2009,124
Brown,Green Bay,City,Ward 39,82,Shirley S Abrahamson,Liberal,2009,124
Brown,Green Bay,City,Ward 39,0,Scattering,Scattering,2009,124
Brown,Green Bay,City,Ward 40,46,Randy R Koschnick,Conservative,2009,106
Brown,Green Bay,City,Ward 40,60,Shirley S Abrahamson,Liberal,2009,106
Brown,Green Bay,City,Ward 40,0,Scattering,Scattering,2009,106
Brown,Green Bay,City,Ward 41,61,Randy R Koschnick,Conservative,2009,168
Brown,Green Bay,City,Ward 41,106,Shirley S Abrahamson,Liberal,2009,168
Brown,Green Bay,City,Ward 41,1,Scattering,Scattering,2009,168
Brown,Green Bay,City,Ward 42,82,Randy R Koschnick,Conservative,2009,236
Brown,Green Bay,City,Ward 42,154,Shirley S Abrahamson,Liberal,2009,236
Brown,Green Bay,City,Ward 42,0,Scattering,Scattering,2009,236
Brown,Green Bay,City,Ward 43,105,Randy R Koschnick,Conservative,2009,239
Brown,Green Bay,City,Ward 43,134,Shirley S Abrahamson,Liberal,2009,239
Brown,Green Bay,City,Ward 43,0,Scattering,Scattering,2009,239
Brown,Green Bay,City,Ward 44,74,Randy R Koschnick,Conservative,2009,197
Brown,Green Bay,City,Ward 44,123,Shirley S Abrahamson,Liberal,2009,197
Brown,Green Bay,City,Ward 44,0,Scattering,Scattering,2009,197
Brown,Green Bay,City,Ward 45,69,Randy R Koschnick,Conservative,2009,186
Brown,Green Bay,City,Ward 45,116,Shirley S Abrahamson,Liberal,2009,186
Brown,Green Bay,City,Ward 45,1,Scattering,Scattering,2009,186
Brown,Green Bay,City,Ward 46,101,Randy R Koschnick,Conservative,2009,204
Brown,Green Bay,City,Ward 46,103,Shirley S Abrahamson,Liberal,2009,204
Brown,Green Bay,City,Ward 46,0,Scattering,Scattering,2009,204
Brown,Green Bay,City,Ward 47,30,Randy R Koschnick,Conservative,2009,75
Brown,Green Bay,City,Ward 47,45,Shirley S Abrahamson,Liberal,2009,75
Brown,Green Bay,City,Ward 47,0,Scattering,Scattering,2009,75
Brown,Green Bay,City,Ward 48,87,Randy R Koschnick,Conservative,2009,188
Brown,Green Bay,City,Ward 48,101,Shirley S Abrahamson,Liberal,2009,188
Brown,Green Bay,City,Ward 48,0,Scattering,Scattering,2009,188
Brown,Green Bay,City,Ward 49,89,Randy R Koschnick,Conservative,2009,229
Brown,Green Bay,City,Ward 49,140,Shirley S Abrahamson,Liberal,2009,229
Brown,Green Bay,City,Ward 49,0,Scattering,Scattering,2009,229
Brown,Green Bay,City,Ward 50,5,Randy R Koschnick,Conservative,2009,6
Brown,Green Bay,City,Ward 50,1,Shirley S Abrahamson,Liberal,2009,6
Brown,Green Bay,City,Ward 50,0,Scattering,Scattering,2009,6
Buffalo,Alma,Town,Ward 1,6,Randy R Koschnick,Conservative,2009,33
Buffalo,Alma,Town,Ward 1,27,Shirley S Abrahamson,Liberal,2009,33
Buffalo,Alma,Town,Ward 1,0,Scattering,Scattering,2009,33
Buffalo,Belvidere,Town,Ward 1,35,Randy R Koschnick,Conservative,2009,101
Buffalo,Belvidere,Town,Ward 1,66,Shirley S Abrahamson,Liberal,2009,101
Buffalo,Belvidere,Town,Ward 1,0,Scattering,Scattering,2009,101
Buffalo,Buffalo,Town,Ward 1,46,Randy R Koschnick,Conservative,2009,114
Buffalo,Buffalo,Town,Ward 1,68,Shirley S Abrahamson,Liberal,2009,114
Buffalo,Buffalo,Town,Ward 1,0,Scattering,Scattering,2009,114
Buffalo,Canton,Town,Ward 1,8,Randy R Koschnick,Conservative,2009,36
Buffalo,Canton,Town,Ward 1,28,Shirley S Abrahamson,Liberal,2009,36
Buffalo,Canton,Town,Ward 1,0,Scattering,Scattering,2009,36
Buffalo,Cross,Town,Ward 1,9,Randy R Koschnick,Conservative,2009,37
Buffalo,Cross,Town,Ward 1,28,Shirley S Abrahamson,Liberal,2009,37
Buffalo,Cross,Town,Ward 1,0,Scattering,Scattering,2009,37
Buffalo,Dover,Town,Ward 1,22,Randy R Koschnick,Conservative,2009,39
Buffalo,Dover,Town,Ward 1,17,Shirley S Abrahamson,Liberal,2009,39
Buffalo,Dover,Town,Ward 1,0,Scattering,Scattering,2009,39
Buffalo,Gilmanton,Town,Ward 1,15,Randy R Koschnick,Conservative,2009,37
Buffalo,Gilmanton,Town,Ward 1,22,Shirley S Abrahamson,Liberal,2009,37
Buffalo,Gilmanton,Town,Ward 1,0,Scattering,Scattering,2009,37
Buffalo,Glencoe,Town,Ward 1,37,Randy R Koschnick,Conservative,2009,73
Buffalo,Glencoe,Town,Ward 1,36,Shirley S Abrahamson,Liberal,2009,73
Buffalo,Glencoe,Town,Ward 1,0,Scattering,Scattering,2009,73
Buffalo,Lincoln,Town,Ward 1,6,Randy R Koschnick,Conservative,2009,27
Buffalo,Lincoln,Town,Ward 1,21,Shirley S Abrahamson,Liberal,2009,27
Buffalo,Lincoln,Town,Ward 1,0,Scattering,Scattering,2009,27
Buffalo,Maxville,Town,Ward 1,24,Randy R Koschnick,Conservative,2009,52
Buffalo,Maxville,Town,Ward 1,28,Shirley S Abrahamson,Liberal,2009,52
Buffalo,Maxville,Town,Ward 1,0,Scattering,Scattering,2009,52
Buffalo,Milton,Town,Ward 1,38,Randy R Koschnick,Conservative,2009,124
Buffalo,Milton,Town,Ward 1,86,Shirley S Abrahamson,Liberal,2009,124
