county,municipality,ctv,reporting_unit,year,office,district,con_dist,wsa_dist,wss_dist,party,candidate,votes
Clark,Withee,Village,Ward 1,2000,president,NA,7,69,23,Democratic,Al Gore / Joe Lieberman,117
Clark,Withee,Village,Ward 1,2000,president,NA,7,69,23,Libertarian,Harry Browne / Art Olivier,1
Clark,Withee,Village,Ward 1,2000,president,NA,7,69,23,Constitution,H Phillips / J C Frazier,0
Clark,Withee,Village,Ward 1,2000,president,NA,7,69,23,Wisconsin Green,Ralph Nader / Winona la Duke,12
Clark,Withee,Village,Ward 1,2000,president,NA,7,69,23,Independent,M Moorehead / Gloria la Riva,0
Clark,Withee,Village,Ward 1,2000,president,NA,7,69,23,Independent 2,James Harris / M Trowe,0
Clark,Withee,Village,Ward 1,2000,president,NA,7,69,23,Independent 3,John Hagelin / Nat Goldhaber,0
Clark,Withee,Village,Ward 1,2000,president,NA,7,69,23,Independent 4,Pat Buchanan / Ezola Foster,2
Clark,Withee,Village,Ward 1,2000,president,NA,7,69,23,Scattering,Scattering,0
Clark,Abbotsford,City,Ward 2,2000,president,NA,7,69,23,Republican,George Bush / Dick Cheney,135
Clark,Abbotsford,City,Ward 2,2000,president,NA,7,69,23,Democratic,Al Gore / Joe Lieberman,97
Clark,Abbotsford,City,Ward 2,2000,president,NA,7,69,23,Libertarian,Harry Browne / Art Olivier,1
Clark,Abbotsford,City,Ward 2,2000,president,NA,7,69,23,Constitution,H Phillips / J C Frazier,0
Clark,Abbotsford,City,Ward 2,2000,president,NA,7,69,23,Wisconsin Green,Ralph Nader / Winona la Duke,5
Clark,Abbotsford,City,Ward 2,2000,president,NA,7,69,23,Independent,M Moorehead / Gloria la Riva,0
Clark,Abbotsford,City,Ward 2,2000,president,NA,7,69,23,Independent 2,James Harris / M Trowe,0
Clark,Abbotsford,City,Ward 2,2000,president,NA,7,69,23,Independent 3,John Hagelin / Nat Goldhaber,0
Clark,Abbotsford,City,Ward 2,2000,president,NA,7,69,23,Independent 4,Pat Buchanan / Ezola Foster,2
Clark,Abbotsford,City,Ward 2,2000,president,NA,7,69,23,Scattering,Scattering,1
Clark,Abbotsford,City,Ward 3,2000,president,NA,7,69,23,Republican,George Bush / Dick Cheney,112
Clark,Abbotsford,City,Ward 3,2000,president,NA,7,69,23,Democratic,Al Gore / Joe Lieberman,76
Clark,Abbotsford,City,Ward 3,2000,president,NA,7,69,23,Libertarian,Harry Browne / Art Olivier,1
Clark,Abbotsford,City,Ward 3,2000,president,NA,7,69,23,Constitution,H Phillips / J C Frazier,1
Clark,Abbotsford,City,Ward 3,2000,president,NA,7,69,23,Wisconsin Green,Ralph Nader / Winona la Duke,7
Clark,Abbotsford,City,Ward 3,2000,president,NA,7,69,23,Independent,M Moorehead / Gloria la Riva,0
Clark,Abbotsford,City,Ward 3,2000,president,NA,7,69,23,Independent 2,James Harris / M Trowe,0
Clark,Abbotsford,City,Ward 3,2000,president,NA,7,69,23,Independent 3,John Hagelin / Nat Goldhaber,0
Clark,Abbotsford,City,Ward 3,2000,president,NA,7,69,23,Independent 4,Pat Buchanan / Ezola Foster,4
Clark,Abbotsford,City,Ward 3,2000,president,NA,7,69,23,Scattering,Scattering,1
Clark,Abbotsford,City,Ward 4,2000,president,NA,7,69,23,Republican,George Bush / Dick Cheney,148
Clark,Abbotsford,City,Ward 4,2000,president,NA,7,69,23,Democratic,Al Gore / Joe Lieberman,110
Clark,Abbotsford,City,Ward 4,2000,president,NA,7,69,23,Libertarian,Harry Browne / Art Olivier,0
Clark,Abbotsford,City,Ward 4,2000,president,NA,7,69,23,Constitution,H Phillips / J C Frazier,0
Clark,Abbotsford,City,Ward 4,2000,president,NA,7,69,23,Wisconsin Green,Ralph Nader / Winona la Duke,3
Clark,Abbotsford,City,Ward 4,2000,president,NA,7,69,23,Independent,M Moorehead / Gloria la Riva,0
Clark,Abbotsford,City,Ward 4,2000,president,NA,7,69,23,Independent 2,James Harris / M Trowe,0
Clark,Abbotsford,City,Ward 4,2000,president,NA,7,69,23,Independent 3,John Hagelin / Nat Goldhaber,0
Clark,Abbotsford,City,Ward 4,2000,president,NA,7,69,23,Independent 4,Pat Buchanan / Ezola Foster,1
Clark,Abbotsford,City,Ward 4,2000,president,NA,7,69,23,Scattering,Scattering,0
Clark,Colby,City,Ward 2,2000,president,NA,7,69,23,Republican,George Bush / Dick Cheney,110
Clark,Colby,City,Ward 2,2000,president,NA,7,69,23,Democratic,Al Gore / Joe Lieberman,71
Clark,Colby,City,Ward 2,2000,president,NA,7,69,23,Libertarian,Harry Browne / Art Olivier,2
Clark,Colby,City,Ward 2,2000,president,NA,7,69,23,Constitution,H Phillips / J C Frazier,0
Clark,Colby,City,Ward 2,2000,president,NA,7,69,23,Wisconsin Green,Ralph Nader / Winona la Duke,11
Clark,Colby,City,Ward 2,2000,president,NA,7,69,23,Independent,M Moorehead / Gloria la Riva,0
Clark,Colby,City,Ward 2,2000,president,NA,7,69,23,Independent 2,James Harris / M Trowe,0
Clark,Colby,City,Ward 2,2000,president,NA,7,69,23,Independent 3,John Hagelin / Nat Goldhaber,0
Clark,Colby,City,Ward 2,2000,president,NA,7,69,23,Independent 4,Pat Buchanan / Ezola Foster,2
Clark,Colby,City,Ward 2,2000,president,NA,7,69,23,Scattering,Scattering,0
Clark,Colby,City,Ward 3,2000,president,NA,7,69,23,Republican,George Bush / Dick Cheney,109
Clark,Colby,City,Ward 3,2000,president,NA,7,69,23,Democratic,Al Gore / Joe Lieberman,78
Clark,Colby,City,Ward 3,2000,president,NA,7,69,23,Libertarian,Harry Browne / Art Olivier,0
Clark,Colby,City,Ward 3,2000,president,NA,7,69,23,Constitution,H Phillips / J C Frazier,0
Clark,Colby,City,Ward 3,2000,president,NA,7,69,23,Wisconsin Green,Ralph Nader / Winona la Duke,7
Clark,Colby,City,Ward 3,2000,president,NA,7,69,23,Independent,M Moorehead / Gloria la Riva,0
Clark,Colby,City,Ward 3,2000,president,NA,7,69,23,Independent 2,James Harris / M Trowe,0
Clark,Colby,City,Ward 3,2000,president,NA,7,69,23,Independent 3,John Hagelin / Nat Goldhaber,0
Clark,Colby,City,Ward 3,2000,president,NA,7,69,23,Independent 4,Pat Buchanan / Ezola Foster,5
Clark,Colby,City,Ward 3,2000,president,NA,7,69,23,Scattering,Scattering,0
Clark,Colby,City,Ward 4,2000,president,NA,7,69,23,Republican,George Bush / Dick Cheney,97
Clark,Colby,City,Ward 4,2000,president,NA,7,69,23,Democratic,Al Gore / Joe Lieberman,79
Clark,Colby,City,Ward 4,2000,president,NA,7,69,23,Libertarian,Harry Browne / Art Olivier,0
Clark,Colby,City,Ward 4,2000,president,NA,7,69,23,Constitution,H Phillips / J C Frazier,0
Clark,Colby,City,Ward 4,2000,president,NA,7,69,23,Wisconsin Green,Ralph Nader / Winona la Duke,4
Clark,Colby,City,Ward 4,2000,president,NA,7,69,23,Independent,M Moorehead / Gloria la Riva,0
Clark,Colby,City,Ward 4,2000,president,NA,7,69,23,Independent 2,James Harris / M Trowe,0
Clark,Colby,City,Ward 4,2000,president,NA,7,69,23,Independent 3,John Hagelin / Nat Goldhaber,0
Clark,Colby,City,Ward 4,2000,president,NA,7,69,23,Independent 4,Pat Buchanan / Ezola Foster,0
Clark,Colby,City,Ward 4,2000,president,NA,7,69,23,Scattering,Scattering,0
Clark,Greenwood,City,Ward 1,2000,president,NA,3,69,23,Republican,George Bush / Dick Cheney,127
Clark,Greenwood,City,Ward 1,2000,president,NA,3,69,23,Democratic,Al Gore / Joe Lieberman,134
Clark,Greenwood,City,Ward 1,2000,president,NA,3,69,23,Libertarian,Harry Browne / Art Olivier,0
Clark,Greenwood,City,Ward 1,2000,president,NA,3,69,23,Constitution,H Phillips / J C Frazier,0
Clark,Greenwood,City,Ward 1,2000,president,NA,3,69,23,Wisconsin Green,Ralph Nader / Winona la Duke,12
Clark,Greenwood,City,Ward 1,2000,president,NA,3,69,23,Independent,M Moorehead / Gloria la Riva,0
Clark,Greenwood,City,Ward 1,2000,president,NA,3,69,23,Independent 2,James Harris / M Trowe,0
Clark,Greenwood,City,Ward 1,2000,president,NA,3,69,23,Independent 3,John Hagelin / Nat Goldhaber,0
Clark,Greenwood,City,Ward 1,2000,president,NA,3,69,23,Independent 4,Pat Buchanan / Ezola Foster,1
Clark,Greenwood,City,Ward 1,2000,president,NA,3,69,23,Scattering,Scattering,0
Clark,Greenwood,City,Ward 2,2000,president,NA,3,69,23,Republican,George Bush / Dick Cheney,136
Clark,Greenwood,City,Ward 2,2000,president,NA,3,69,23,Democratic,Al Gore / Joe Lieberman,90
Clark,Greenwood,City,Ward 2,2000,president,NA,3,69,23,Libertarian,Harry Browne / Art Olivier,1
Clark,Greenwood,City,Ward 2,2000,president,NA,3,69,23,Constitution,H Phillips / J C Frazier,0
Clark,Greenwood,City,Ward 2,2000,president,NA,3,69,23,Wisconsin Green,Ralph Nader / Winona la Duke,7
Clark,Greenwood,City,Ward 2,2000,president,NA,3,69,23,Independent,M Moorehead / Gloria la Riva,0
Clark,Greenwood,City,Ward 2,2000,president,NA,3,69,23,Independent 2,James Harris / M Trowe,0
Clark,Greenwood,City,Ward 2,2000,president,NA,3,69,23,Independent 3,John Hagelin / Nat Goldhaber,0
Clark,Greenwood,City,Ward 2,2000,president,NA,3,69,23,Independent 4,Pat Buchanan / Ezola Foster,3
Clark,Greenwood,City,Ward 2,2000,president,NA,3,69,23,Scattering,Scattering,0
Clark,Loyal,City,Ward 1,2000,president,NA,3,69,23,Republican,George Bush / Dick Cheney,185
Clark,Loyal,City,Ward 1,2000,president,NA,3,69,23,Democratic,Al Gore / Joe Lieberman,141
Clark,Loyal,City,Ward 1,2000,president,NA,3,69,23,Libertarian,Harry Browne / Art Olivier,1
Clark,Loyal,City,Ward 1,2000,president,NA,3,69,23,Constitution,H Phillips / J C Frazier,1
Clark,Loyal,City,Ward 1,2000,president,NA,3,69,23,Wisconsin Green,Ralph Nader / Winona la Duke,10
Clark,Loyal,City,Ward 1,2000,president,NA,3,69,23,Independent,M Moorehead / Gloria la Riva,0
Clark,Loyal,City,Ward 1,2000,president,NA,3,69,23,Independent 2,James Harris / M Trowe,0
Clark,Loyal,City,Ward 1,2000,president,NA,3,69,23,Independent 3,John Hagelin / Nat Goldhaber,0
Clark,Loyal,City,Ward 1,2000,president,NA,3,69,23,Independent 4,Pat Buchanan / Ezola Foster,4
Clark,Loyal,City,Ward 1,2000,president,NA,3,69,23,Scattering,Scattering,2
Clark,Loyal,City,Wards 2 & 3,2000,president,NA,3,69,23,Republican,George Bush / Dick Cheney,144
Clark,Loyal,City,Wards 2 & 3,2000,president,NA,3,69,23,Democratic,Al Gore / Joe Lieberman,112
Clark,Loyal,City,Wards 2 & 3,2000,president,NA,3,69,23,Libertarian,Harry Browne / Art Olivier,0
Clark,Loyal,City,Wards 2 & 3,2000,president,NA,3,69,23,Constitution,H Phillips / J C Frazier,0
Clark,Loyal,City,Wards 2 & 3,2000,president,NA,3,69,23,Wisconsin Green,Ralph Nader / Winona la Duke,4
Clark,Loyal,City,Wards 2 & 3,2000,president,NA,3,69,23,Independent,M Moorehead / Gloria la Riva,1
Clark,Loyal,City,Wards 2 & 3,2000,president,NA,3,69,23,Independent 2,James Harris / M Trowe,0
Clark,Loyal,City,Wards 2 & 3,2000,president,NA,3,69,23,Independent 3,John Hagelin / Nat Goldhaber,0
Clark,Loyal,City,Wards 2 & 3,2000,president,NA,3,69,23,Independent 4,Pat Buchanan / Ezola Foster,4
Clark,Loyal,City,Wards 2 & 3,2000,president,NA,3,69,23,Scattering,Scattering,0
Clark,Neillsville,City,Ward 1,2000,president,NA,3,69,23,Republican,George Bush / Dick Cheney,146
Clark,Neillsville,City,Ward 1,2000,president,NA,3,69,23,Democratic,Al Gore / Joe Lieberman,115
Clark,Neillsville,City,Ward 1,2000,president,NA,3,69,23,Libertarian,Harry Browne / Art Olivier,1
Clark,Neillsville,City,Ward 1,2000,president,NA,3,69,23,Constitution,H Phillips / J C Frazier,1
Clark,Neillsville,City,Ward 1,2000,president,NA,3,69,23,Wisconsin Green,Ralph Nader / Winona la Duke,7
Clark,Neillsville,City,Ward 1,2000,president,NA,3,69,23,Independent,M Moorehead / Gloria la Riva,0
Clark,Neillsville,City,Ward 1,2000,president,NA,3,69,23,Independent 2,James Harris / M Trowe,0
Clark,Neillsville,City,Ward 1,2000,president,NA,3,69,23,Independent 3,John Hagelin / Nat Goldhaber,0
Clark,Neillsville,City,Ward 1,2000,president,NA,3,69,23,Independent 4,Pat Buchanan / Ezola Foster,0
Clark,Neillsville,City,Ward 1,2000,president,NA,3,69,23,Scattering,Scattering,1
Clark,Neillsville,City,Ward 2,2000,president,NA,3,69,23,Republican,George Bush / Dick Cheney,162
Clark,Neillsville,City,Ward 2,2000,president,NA,3,69,23,Democratic,Al Gore / Joe Lieberman,121
Clark,Neillsville,City,Ward 2,2000,president,NA,3,69,23,Libertarian,Harry Browne / Art Olivier,1
Clark,Neillsville,City,Ward 2,2000,president,NA,3,69,23,Constitution,H Phillips / J C Frazier,1
Clark,Neillsville,City,Ward 2,2000,president,NA,3,69,23,Wisconsin Green,Ralph Nader / Winona la Duke,7
Clark,Neillsville,City,Ward 2,2000,president,NA,3,69,23,Independent,M Moorehead / Gloria la Riva,0
Clark,Neillsville,City,Ward 2,2000,president,NA,3,69,23,Independent 2,James Harris / M Trowe,0
Clark,Neillsville,City,Ward 2,2000,president,NA,3,69,23,Independent 3,John Hagelin / Nat Goldhaber,0
Clark,Neillsville,City,Ward 2,2000,president,NA,3,69,23,Independent 4,Pat Buchanan / Ezola Foster,2
Clark,Neillsville,City,Ward 2,2000,president,NA,3,69,23,Scattering,Scattering,0
Clark,Neillsville,City,Ward 3,2000,president,NA,3,69,23,Republican,George Bush / Dick Cheney,118
Clark,Neillsville,City,Ward 3,2000,president,NA,3,69,23,Democratic,Al Gore / Joe Lieberman,134
Clark,Neillsville,City,Ward 3,2000,president,NA,3,69,23,Libertarian,Harry Browne / Art Olivier,0
Clark,Neillsville,City,Ward 3,2000,president,NA,3,69,23,Constitution,H Phillips / J C Frazier,1
Clark,Neillsville,City,Ward 3,2000,president,NA,3,69,23,Wisconsin Green,Ralph Nader / Winona la Duke,14
Clark,Neillsville,City,Ward 3,2000,president,NA,3,69,23,Independent,M Moorehead / Gloria la Riva,0
Clark,Neillsville,City,Ward 3,2000,president,NA,3,69,23,Independent 2,James Harris / M Trowe,0
Clark,Neillsville,City,Ward 3,2000,president,NA,3,69,23,Independent 3,John Hagelin / Nat Goldhaber,0
Clark,Neillsville,City,Ward 3,2000,president,NA,3,69,23,Independent 4,Pat Buchanan / Ezola Foster,1
Clark,Neillsville,City,Ward 3,2000,president,NA,3,69,23,Scattering,Scattering,0
Clark,Neillsville,City,Ward 4,2000,president,NA,3,69,23,Republican,George Bush / Dick Cheney,125
Clark,Neillsville,City,Ward 4,2000,president,NA,3,69,23,Democratic,Al Gore / Joe Lieberman,78
Clark,Neillsville,City,Ward 4,2000,president,NA,3,69,23,Libertarian,Harry Browne / Art Olivier,0
Clark,Neillsville,City,Ward 4,2000,president,NA,3,69,23,Constitution,H Phillips / J C Frazier,1
Clark,Neillsville,City,Ward 4,2000,president,NA,3,69,23,Wisconsin Green,Ralph Nader / Winona la Duke,4
Clark,Neillsville,City,Ward 4,2000,president,NA,3,69,23,Independent,M Moorehead / Gloria la Riva,0
Clark,Neillsville,City,Ward 4,2000,president,NA,3,69,23,Independent 2,James Harris / M Trowe,0
Clark,Neillsville,City,Ward 4,2000,president,NA,3,69,23,Independent 3,John Hagelin / Nat Goldhaber,0
Clark,Neillsville,City,Ward 4,2000,president,NA,3,69,23,Independent 4,Pat Buchanan / Ezola Foster,1
Clark,Neillsville,City,Ward 4,2000,president,NA,3,69,23,Scattering,Scattering,1
Clark,Neillsville,City,Ward 5,2000,president,NA,3,69,23,Republican,George Bush / Dick Cheney,110
Clark,Neillsville,City,Ward 5,2000,president,NA,3,69,23,Democratic,Al Gore / Joe Lieberman,117
Clark,Neillsville,City,Ward 5,2000,president,NA,3,69,23,Libertarian,Harry Browne / Art Olivier,0
Clark,Neillsville,City,Ward 5,2000,president,NA,3,69,23,Constitution,H Phillips / J C Frazier,0
Clark,Neillsville,City,Ward 5,2000,president,NA,3,69,23,Wisconsin Green,Ralph Nader / Winona la Duke,12
Clark,Neillsville,City,Ward 5,2000,president,NA,3,69,23,Independent,M Moorehead / Gloria la Riva,0
Clark,Neillsville,City,Ward 5,2000,president,NA,3,69,23,Independent 2,James Harris / M Trowe,0
Clark,Neillsville,City,Ward 5,2000,president,NA,3,69,23,Independent 3,John Hagelin / Nat Goldhaber,2
Clark,Neillsville,City,Ward 5,2000,president,NA,3,69,23,Independent 4,Pat Buchanan / Ezola Foster,3
Clark,Neillsville,City,Ward 5,2000,president,NA,3,69,23,Scattering,Scattering,0
Clark,Owen,City,Ward 1,2000,president,NA,7,69,23,Republican,George Bush / Dick Cheney,201
Clark,Owen,City,Ward 1,2000,president,NA,7,69,23,Democratic,Al Gore / Joe Lieberman,247
Clark,Owen,City,Ward 1,2000,president,NA,7,69,23,Libertarian,Harry Browne / Art Olivier,0
Clark,Owen,City,Ward 1,2000,president,NA,7,69,23,Constitution,H Phillips / J C Frazier,0
Clark,Owen,City,Ward 1,2000,president,NA,7,69,23,Wisconsin Green,Ralph Nader / Winona la Duke,15
Clark,Owen,City,Ward 1,2000,president,NA,7,69,23,Independent,M Moorehead / Gloria la Riva,0
Clark,Owen,City,Ward 1,2000,president,NA,7,69,23,Independent 2,James Harris / M Trowe,0
Clark,Owen,City,Ward 1,2000,president,NA,7,69,23,Independent 3,John Hagelin / Nat Goldhaber,0
Clark,Owen,City,Ward 1,2000,president,NA,7,69,23,Independent 4,Pat Buchanan / Ezola Foster,3
Clark,Owen,City,Ward 1,2000,president,NA,7,69,23,Scattering,Scattering,0
Clark,Thorp,City,Ward 1,2000,president,NA,7,69,23,Republican,George Bush / Dick Cheney,65
Clark,Thorp,City,Ward 1,2000,president,NA,7,69,23,Democratic,Al Gore / Joe Lieberman,83
Clark,Thorp,City,Ward 1,2000,president,NA,7,69,23,Libertarian,Harry Browne / Art Olivier,0
Clark,Thorp,City,Ward 1,2000,president,NA,7,69,23,Constitution,H Phillips / J C Frazier,0
Clark,Thorp,City,Ward 1,2000,president,NA,7,69,23,Wisconsin Green,Ralph Nader / Winona la Duke,3
Clark,Thorp,City,Ward 1,2000,president,NA,7,69,23,Independent,M Moorehead / Gloria la Riva,0
Clark,Thorp,City,Ward 1,2000,president,NA,7,69,23,Independent 2,James Harris / M Trowe,0
Clark,Thorp,City,Ward 1,2000,president,NA,7,69,23,Independent 3,John Hagelin / Nat Goldhaber,0
Clark,Thorp,City,Ward 1,2000,president,NA,7,69,23,Independent 4,Pat Buchanan / Ezola Foster,1
Clark,Thorp,City,Ward 1,2000,president,NA,7,69,23,Scattering,Scattering,1
Clark,Thorp,City,Ward 2,2000,president,NA,7,69,23,Republican,George Bush / Dick Cheney,84
Clark,Thorp,City,Ward 2,2000,president,NA,7,69,23,Democratic,Al Gore / Joe Lieberman,81
Clark,Thorp,City,Ward 2,2000,president,NA,7,69,23,Libertarian,Harry Browne / Art Olivier,0
Clark,Thorp,City,Ward 2,2000,president,NA,7,69,23,Constitution,H Phillips / J C Frazier,0
Clark,Thorp,City,Ward 2,2000,president,NA,7,69,23,Wisconsin Green,Ralph Nader / Winona la Duke,3
Clark,Thorp,City,Ward 2,2000,president,NA,7,69,23,Independent,M Moorehead / Gloria la Riva,0
Clark,Thorp,City,Ward 2,2000,president,NA,7,69,23,Independent 2,James Harris / M Trowe,0
Clark,Thorp,City,Ward 2,2000,president,NA,7,69,23,Independent 3,John Hagelin / Nat Goldhaber,0
Clark,Thorp,City,Ward 2,2000,president,NA,7,69,23,Independent 4,Pat Buchanan / Ezola Foster,1
Clark,Thorp,City,Ward 2,2000,president,NA,7,69,23,Scattering,Scattering,0
Clark,Thorp,City,Ward 3,2000,president,NA,7,69,23,Republican,George Bush / Dick Cheney,70
Clark,Thorp,City,Ward 3,2000,president,NA,7,69,23,Democratic,Al Gore / Joe Lieberman,79
Clark,Thorp,City,Ward 3,2000,president,NA,7,69,23,Libertarian,Harry Browne / Art Olivier,0
Clark,Thorp,City,Ward 3,2000,president,NA,7,69,23,Constitution,H Phillips / J C Frazier,0
Clark,Thorp,City,Ward 3,2000,president,NA,7,69,23,Wisconsin Green,Ralph Nader / Winona la Duke,7
Clark,Thorp,City,Ward 3,2000,president,NA,7,69,23,Independent,M Moorehead / Gloria la Riva,0
Clark,Thorp,City,Ward 3,2000,president,NA,7,69,23,Independent 2,James Harris / M Trowe,0
Clark,Thorp,City,Ward 3,2000,president,NA,7,69,23,Independent 3,John Hagelin / Nat Goldhaber,0
Clark,Thorp,City,Ward 3,2000,president,NA,7,69,23,Independent 4,Pat Buchanan / Ezola Foster,0
Clark,Thorp,City,Ward 3,2000,president,NA,7,69,23,Scattering,Scattering,0
Clark,Thorp,City,Ward 4,2000,president,NA,7,69,23,Republican,George Bush / Dick Cheney,41
Clark,Thorp,City,Ward 4,2000,president,NA,7,69,23,Democratic,Al Gore / Joe Lieberman,51
Clark,Thorp,City,Ward 4,2000,president,NA,7,69,23,Libertarian,Harry Browne / Art Olivier,0
Clark,Thorp,City,Ward 4,2000,president,NA,7,69,23,Constitution,H Phillips / J C Frazier,0
Clark,Thorp,City,Ward 4,2000,president,NA,7,69,23,Wisconsin Green,Ralph Nader / Winona la Duke,2
Clark,Thorp,City,Ward 4,2000,president,NA,7,69,23,Independent,M Moorehead / Gloria la Riva,0
Clark,Thorp,City,Ward 4,2000,president,NA,7,69,23,Independent 2,James Harris / M Trowe,0
Clark,Thorp,City,Ward 4,2000,president,NA,7,69,23,Independent 3,John Hagelin / Nat Goldhaber,0
Clark,Thorp,City,Ward 4,2000,president,NA,7,69,23,Independent 4,Pat Buchanan / Ezola Foster,1
Clark,Thorp,City,Ward 4,2000,president,NA,7,69,23,Scattering,Scattering,0
Clark,Thorp,City,Ward 5,2000,president,NA,7,69,23,Republican,George Bush / Dick Cheney,67
Clark,Thorp,City,Ward 5,2000,president,NA,7,69,23,Democratic,Al Gore / Joe Lieberman,78
Clark,Thorp,City,Ward 5,2000,president,NA,7,69,23,Libertarian,Harry Browne / Art Olivier,0
Clark,Thorp,City,Ward 5,2000,president,NA,7,69,23,Constitution,H Phillips / J C Frazier,0
Clark,Thorp,City,Ward 5,2000,president,NA,7,69,23,Wisconsin Green,Ralph Nader / Winona la Duke,7
Clark,Thorp,City,Ward 5,2000,president,NA,7,69,23,Independent,M Moorehead / Gloria la Riva,0
Clark,Thorp,City,Ward 5,2000,president,NA,7,69,23,Independent 2,James Harris / M Trowe,0
Clark,Thorp,City,Ward 5,2000,president,NA,7,69,23,Independent 3,John Hagelin / Nat Goldhaber,0
Clark,Thorp,City,Ward 5,2000,president,NA,7,69,23,Independent 4,Pat Buchanan / Ezola Foster,1
Clark,Thorp,City,Ward 5,2000,president,NA,7,69,23,Scattering,Scattering,0
Clark,Thorp,City,Ward 6,2000,president,NA,7,69,23,Republican,George Bush / Dick Cheney,33
Clark,Thorp,City,Ward 6,2000,president,NA,7,69,23,Democratic,Al Gore / Joe Lieberman,30
Clark,Thorp,City,Ward 6,2000,president,NA,7,69,23,Libertarian,Harry Browne / Art Olivier,0
Clark,Thorp,City,Ward 6,2000,president,NA,7,69,23,Constitution,H Phillips / J C Frazier,0
Clark,Thorp,City,Ward 6,2000,president,NA,7,69,23,Wisconsin Green,Ralph Nader / Winona la Duke,1
Clark,Thorp,City,Ward 6,2000,president,NA,7,69,23,Independent,M Moorehead / Gloria la Riva,0
Clark,Thorp,City,Ward 6,2000,president,NA,7,69,23,Independent 2,James Harris / M Trowe,0
Clark,Thorp,City,Ward 6,2000,president,NA,7,69,23,Independent 3,John Hagelin / Nat Goldhaber,0
