county_fips,county,year,office,district,party,candidate,votes,total_votes
55107,RUSK,2014,STATE ASSEMBLY,87,REPUBLICAN,JAMES W. EDMING,4053,5766
55107,RUSK,2014,STATE ASSEMBLY,87,SCATTERING,SCATTERING,0,5766
55107,RUSK,2014,STATE ASSEMBLY,87,WRITE-IN,MICHAEL BUB (),2,5766
55107,RUSK,2014,STATE SENATE,29,DEMOCRATIC,PAUL DEMAIN,2203,5679
55107,RUSK,2014,STATE SENATE,29,REPUBLICAN,JERRY PETROWSKI,3476,5679
55107,RUSK,2014,STATE SENATE,29,SCATTERING,SCATTERING,0,5679
55107,RUSK,2016,CONGRESS,7,DEMOCRATIC,MARY HOEFT,2451,6818
55107,RUSK,2016,CONGRESS,7,REPUBLICAN,SEAN DUFFY,4362,6818
55107,RUSK,2016,CONGRESS,7,SCATTERING,SCATTERING,5,6818
55107,RUSK,2016,PRESIDENT,0,AMERICAN DELTA PARTY,ROCKY ROQUE DE LA FUENTE / MICHAEL STEINBERG,3,7088
55107,RUSK,2016,PRESIDENT,0,CONSTITUTION,DARRELL L CASTE / SCOTT N BRADLEY,44,7088
55107,RUSK,2016,PRESIDENT,0,DEMOCRATIC,HILLARY CLINTON / TIM KAINE,2171,7088
55107,RUSK,2016,PRESIDENT,0,LIBERTARIAN,GARY JOHNSON / BILL WELD,197,7088
55107,RUSK,2016,PRESIDENT,0,REPUBLICAN,DONALD TRUMP / MIKE PENCE,4564,7088
55107,RUSK,2016,PRESIDENT,0,SCATTERING,SCATTERING,21,7088
55107,RUSK,2016,PRESIDENT,0,WISCONSIN GREEN,JILL STEIN / AJAMU BARAKA,63,7088
55107,RUSK,2016,PRESIDENT,0,WORKERS WORLD PARTY,MONICA MOOREHEAD / LAMONT LILLY,5,7088
55107,RUSK,2016,PRESIDENT,0,WRITE-IN,CHERUNDA FOX / ROGER KUSHNER,0,7088
55107,RUSK,2016,PRESIDENT,0,WRITE-IN 2,EVAN MCMULLIN / NATHAN JOHNSON,14,7088
55107,RUSK,2016,PRESIDENT,0,WRITE-IN 3,MICHAEL A MATUREN / JUAN MUNOZ,6,7088
55107,RUSK,2016,PRESIDENT,0,WRITE-IN 4,"MARSHALL SCHOENKE / JAMES CREIGHTON MITCHELL, JR",0,7088
55107,RUSK,2016,PRESIDENT,0,WRITE-IN 5,CHRIS KENISTON / DEACON TAYLOR,0,7088
55107,RUSK,2016,PRESIDENT,0,WRITE-IN 6,LAURENCE KOTLIKOFF / EDWARD E LEAMER,0,7088
55107,RUSK,2016,PRESIDENT,0,WRITE-IN 7,TOM HOEFLING / STEVE SCHULIN,0,7088
55107,RUSK,2016,PRESIDENT,0,WRITE-IN 8,JOSEPH MALDONADO,0,7088
55107,RUSK,2016,PRESIDENT,0,WRITE-IN 9,EMIDIO SOLTYSIK / ANGELA NICOLE WALKER,0,7088
55107,RUSK,2016,STATE ASSEMBLY,87,DEMOCRATIC,ELIZABETH RILEY,1943,6994
55107,RUSK,2016,STATE ASSEMBLY,87,REPUBLICAN,JAMES W. EDMING,5050,6994
55107,RUSK,2016,STATE ASSEMBLY,87,SCATTERING,SCATTERING,1,6994
55107,RUSK,2016,US SENATE,0,DEMOCRATIC,RUSS FEINGOLD,2443,6993
55107,RUSK,2016,US SENATE,0,LIBERTARIAN,PHILLIP N ANDERSON,320,6993
55107,RUSK,2016,US SENATE,0,REPUBLICAN,RON JOHNSON,4229,6993
55107,RUSK,2016,US SENATE,0,SCATTERING,SCATTERING,1,6993
55107,RUSK,2016,US SENATE,0,WRITE-IN,JOHN SCHIESS,0,6993
55107,RUSK,2018,CONGRESS,7,DEMOCRATIC,MARGARET ENGEBRETSON,2078,6055
55107,RUSK,2018,CONGRESS,7,INDEPENDENT,KEN DRIESSEN,90,6055
55107,RUSK,2018,CONGRESS,7,REPUBLICAN,SEAN P DUFFY,3881,6055
55107,RUSK,2018,CONGRESS,7,SCATTERING,SCATTERING,6,6055
55107,RUSK,2018,CONGRESS,7,WRITE-IN,BOB LOOK,0,6055
55107,RUSK,2018,GOVERNOR,0,DEMOCRATIC,TONY EVERS / MANDELA BARNES,2184,6099
55107,RUSK,2018,GOVERNOR,0,INDEPENDENT,MAGGIE TURNBULL / WIL LOSCH,34,6099
55107,RUSK,2018,GOVERNOR,0,INDEPENDENT 2,ARNIE ENZ,8,6099
55107,RUSK,2018,GOVERNOR,0,LIBERTARIAN,PHILLIP ANDERSON / PATRICK BAIRD,53,6099
55107,RUSK,2018,GOVERNOR,0,REPUBLICAN,SCOTT WALKER / REBECCA KLEEFISCH,3797,6099
55107,RUSK,2018,GOVERNOR,0,SCATTERING,SCATTERING,3,6099
55107,RUSK,2018,GOVERNOR,0,WISCONSIN GREEN,MICHAEL J WHITE / TIFFANY ANDERSON,19,6099
55107,RUSK,2018,GOVERNOR,0,WRITE-IN,RYAN CASON,0,6099
55107,RUSK,2018,GOVERNOR,0,WRITE-IN 2,PAUL BOUCHER,1,6099
55107,RUSK,2018,GOVERNOR,0,WRITE-IN 3,MARK S GRIMEK,0,6099
55107,RUSK,2018,GOVERNOR,0,WRITE-IN 4,JARED WILLIAM LANDRY,0,6099
55107,RUSK,2018,GOVERNOR,0,WRITE-IN 5,ROBBIE HOFFMAN,0,6099
55107,RUSK,2018,GOVERNOR,0,WRITE-IN 6,RICHARD MICHAEL TURTENWALD,0,6099
55107,RUSK,2018,GOVERNOR,0,WRITE-IN 7,CORHAN GEHLER,0,6099
55107,RUSK,2018,GOVERNOR,0,WRITE-IN 8,WILLIAM HENRY DAVID III,0,6099
55107,RUSK,2018,STATE ASSEMBLY,87,DEMOCRATIC,ELIZABETH RILEY,1985,6059
55107,RUSK,2018,STATE ASSEMBLY,87,REPUBLICAN,JAMES W. EDMING,4068,6059
55107,RUSK,2018,STATE ASSEMBLY,87,SCATTERING,SCATTERING,6,6059
55107,RUSK,2018,STATE SENATE,29,DEMOCRATIC,RICHARD PULCHER,2131,6004
55107,RUSK,2018,STATE SENATE,29,REPUBLICAN,JERRY PETROWSKI,3868,6004
55107,RUSK,2018,STATE SENATE,29,SCATTERING,SCATTERING,5,6004
55107,RUSK,2018,US SENATE,0,DEMOCRATIC,TAMMY BALDWIN,2654,6046
55107,RUSK,2018,US SENATE,0,REPUBLICAN,LEAH VUKMIR,3381,6046
55107,RUSK,2018,US SENATE,0,SCATTERING,SCATTERING,8,6046
55107,RUSK,2018,US SENATE,0,WRITE-IN,MARY JO WALTERS,3,6046
55107,RUSK,2018,US SENATE,0,WRITE-IN 2,JOHN SCHIESS,0,6046
55107,RUSK,2020,CONGRESS,7,DEMOCRATIC,TRICIA ZUNKER,2553,7727
55107,RUSK,2020,CONGRESS,7,REPUBLICAN,TOM TIFFANY,5172,7727
55107,RUSK,2020,CONGRESS,7,SCATTERING,SCATTERING,2,7727
55107,RUSK,2020,PRESIDENT,0,CONSTITUTION,DON BLANKENSHIP / WILLIAM MOHR,12,7886
55107,RUSK,2020,PRESIDENT,0,DEMOCRATIC,JOSEPH R BIDEN / KAMALA D HARRIS,2517,7886
55107,RUSK,2020,PRESIDENT,0,INDEPENDENT,JO JORGENSEN / JEREMY SPIKE COHEN,85,7886
55107,RUSK,2020,PRESIDENT,0,INDEPENDENT 2,BRIAN CARROLL / AMAR PATEL,8,7886
55107,RUSK,2020,PRESIDENT,0,REPUBLICAN,DONALD J TRUMP / MICHAEL R PENCE,5257,7886
55107,RUSK,2020,PRESIDENT,0,SCATTERING,SCATTERING,5,7886
55107,RUSK,2020,PRESIDENT,0,WRITE-IN,KASEY WELLS,0,7886
55107,RUSK,2020,PRESIDENT,0,WRITE-IN 2,JADE SIMMONS / CLAUDELIAH J ROZE,0,7886
55107,RUSK,2020,PRESIDENT,0,WRITE-IN 3,PRESIDENT R19 BODDIE,0,7886
55107,RUSK,2020,PRESIDENT,0,WRITE-IN 4,HOWIE HAWKINS / ANGELA WALKER,0,7886
55107,RUSK,2020,PRESIDENT,0,WRITE-IN 5,GLORIDA LA RIVA / SUNIL FREEMAN,0,7886
55107,RUSK,2020,PRESIDENT,0,WRITE-IN 6,KANYE WEST / MICHELLE TIDBALL,2,7886
55107,RUSK,2020,PRESIDENT,0,WRITE-IN 7,MARK CHALRES / ADRIAN WALLACE,0,7886
55107,RUSK,2020,STATE ASSEMBLY,87,DEMOCRATIC,RICHARD PULCHER,2174,7746
55107,RUSK,2020,STATE ASSEMBLY,87,REPUBLICAN,JAMES W. EDMING,5571,7746
55107,RUSK,2020,STATE ASSEMBLY,87,SCATTERING,SCATTERING,1,7746
55107,RUSK,2022,CONGRESS,7,DEMOCRATIC,RICHARD DICK AUSMAN,2039,6385
55107,RUSK,2022,CONGRESS,7,REPUBLICAN,TOM TIFFANY,4345,6385
55107,RUSK,2022,CONGRESS,7,SCATTERING,SCATTERING,1,6385
55107,RUSK,2022,GOVERNOR,0,DEMOCRATIC,TONY EVERS / SARA RODRIGUEZ,2180,6387
55107,RUSK,2022,GOVERNOR,0,INDEPENDENT,JOAN ELLIS BEGLINGER,85,6387
55107,RUSK,2022,GOVERNOR,0,REPUBLICAN,TIM MICHELS / ROGER ROTH,4120,6387
55107,RUSK,2022,GOVERNOR,0,SCATTERING,SCATTERING,1,6387
55107,RUSK,2022,GOVERNOR,0,WRITE-IN,SETH HASKIN,1,6387
55107,RUSK,2022,STATE ASSEMBLY,87,DEMOCRATIC,ELIZABETH RILEY,1883,6385
55107,RUSK,2022,STATE ASSEMBLY,87,REPUBLICAN,JAMES W. EDMING,4498,6385
55107,RUSK,2022,STATE ASSEMBLY,87,SCATTERING,SCATTERING,4,6385
55107,RUSK,2022,STATE SENATE,29,DEMOCRATIC,BOB LOOK,2019,6353
55107,RUSK,2022,STATE SENATE,29,REPUBLICAN,CORY TOMCZYK,4332,6353
55107,RUSK,2022,STATE SENATE,29,SCATTERING,SCATTERING,2,6353
55107,RUSK,2022,US SENATE,0,DEMOCRATIC,MANDELA BARNES,2056,6384
55107,RUSK,2022,US SENATE,0,REPUBLICAN,RON JOHNSON,4326,6384
55107,RUSK,2022,US SENATE,0,SCATTERING,SCATTERING,2,6384
55107,RUSK,2022,US SENATE,0,WRITE-IN,ADAM PAUL,0,6384
55107,RUSK,2024,CONGRESS,7,DEMOCRATIC,KYLE KILBOURN,2288,7983
55107,RUSK,2024,CONGRESS,7,REPUBLICAN,TOM TIFFANY,5690,7983
55107,RUSK,2024,CONGRESS,7,SCATTERING,SCATTERING,5,7983
55107,RUSK,2024,PRESIDENT,0,CONSTITUTION,RANDALL TERRY STEPHEN BRODEN,14,8270
55107,RUSK,2024,PRESIDENT,0,DEMOCRATIC,KAMALA D. HARRIS TIM WALZ,2516,8270
55107,RUSK,2024,PRESIDENT,0,INDEPENDENT,CLAUDIA DE LA CRUZ KARINA GARCIA,0,8270
55107,RUSK,2024,PRESIDENT,0,INDEPENDENT 2,CORNEL WEST MELINA ABDULLAH,1,8270
55107,RUSK,2024,PRESIDENT,0,INDEPENDENT 3,"ROBERT F. KENNEDY, JR. NICOLE SHANAHAN",36,8270
55107,RUSK,2024,PRESIDENT,0,LIBERTARIAN,CHASE RUSSELL OLIVER MIKE TER MAAT,15,8270
55107,RUSK,2024,PRESIDENT,0,REPUBLICAN,DONALD J. TRUMP JD VANCE,5660,8270
55107,RUSK,2024,PRESIDENT,0,SCATTERING,SCATTERING,5,8270
55107,RUSK,2024,PRESIDENT,0,WISCONSIN GREEN,JILL STEIN RUDOLPH WARE,19,8270
55107,RUSK,2024,PRESIDENT,0,WRITE-IN,"ANDRÉ RAMONE MCNEIL, SR. (WRITE-IN)",0,8270
55107,RUSK,2024,PRESIDENT,0,WRITE-IN 2,BRIAN KIENITZ (WRITE-IN),0,8270
55107,RUSK,2024,PRESIDENT,0,WRITE-IN 3,CHERUNDA LYNN FOX (WRITE-IN),0,8270
55107,RUSK,2024,PRESIDENT,0,WRITE-IN 4,DOUG JENKINS KIMBERLY LALONDE (WRITE-IN),0,8270
55107,RUSK,2024,PRESIDENT,0,WRITE-IN 5,FUTURE MADAM POTUS JESSICA KENNEDY (WRITE-IN),0,8270
55107,RUSK,2024,PRESIDENT,0,WRITE-IN 6,PETER SONSKI LAUREN ONAK (WRITE-IN),4,8270
55107,RUSK,2024,STATE ASSEMBLY,68,DEMOCRATIC,RICHARD PULCHER,2175,7994
55107,RUSK,2024,STATE ASSEMBLY,68,REPUBLICAN,ROB SUMMERFIELD,5806,7994
55107,RUSK,2024,STATE ASSEMBLY,68,SCATTERING,SCATTERING,13,7994
55107,RUSK,2024,US SENATE,0,DEMOCRATIC,TAMMY BALDWIN,2548,8201
55107,RUSK,2024,US SENATE,0,INDEPENDENT,PHIL ANDERSON,148,8201
55107,RUSK,2024,US SENATE,0,INDEPENDENT 2,THOMAS LEAGER,128,8201
55107,RUSK,2024,US SENATE,0,REPUBLICAN,ERIC HOVDE,5372,8201
55107,RUSK,2024,US SENATE,0,SCATTERING,SCATTERING,5,8201
55107,RUSK,2024,US SENATE,0,WRITE-IN,JOHN SCHIESS (WRITE-IN),0,8201
55109,ST. CROIX,2000,CONGRESS,3,DEMOCRATIC,RON KIND,14848,27697
55109,ST. CROIX,2000,CONGRESS,3,REPUBLICAN,SUSAN TULLY,12847,27697
55109,ST. CROIX,2000,CONGRESS,3,SCATTERING,SCATTERING,2,27697
55109,ST. CROIX,2000,PRESIDENT,0,CONSTITUTION,H PHILLIPS / J C FRAZIER,18,29954
55109,ST. CROIX,2000,PRESIDENT,0,DEMOCRATIC,AL GORE / JOE LIEBERMAN,13077,29954
55109,ST. CROIX,2000,PRESIDENT,0,INDEPENDENT,M MOOREHEAD / GLORIA LA RIVA,18,29954
55109,ST. CROIX,2000,PRESIDENT,0,INDEPENDENT 2,JAMES HARRIS / M TROWE,2,29954
55109,ST. CROIX,2000,PRESIDENT,0,INDEPENDENT 3,JOHN HAGELIN / NAT GOLDHABER,10,29954
55109,ST. CROIX,2000,PRESIDENT,0,INDEPENDENT 4,PAT BUCHANAN / EZOLA FOSTER,128,29954
55109,ST. CROIX,2000,PRESIDENT,0,LIBERTARIAN,HARRY BROWNE / ART OLIVIER,92,29954
55109,ST. CROIX,2000,PRESIDENT,0,REPUBLICAN,GEORGE BUSH / DICK CHENEY,15240,29954
55109,ST. CROIX,2000,PRESIDENT,0,SCATTERING,SCATTERING,0,29954
55109,ST. CROIX,2000,PRESIDENT,0,WISCONSIN GREEN,RALPH NADER / WINONA LA DUKE,1369,29954
55109,ST. CROIX,2000,US SENATE,0,CONSTITUTION,ROBERT R RAYMOND,88,28758
55109,ST. CROIX,2000,US SENATE,0,DEMOCRATIC,HERBERT H KOHL,15547,28758
55109,ST. CROIX,2000,US SENATE,0,INDEPENDENT,EUGENE A HEM,531,28758
55109,ST. CROIX,2000,US SENATE,0,LIBERTARIAN,TIM PETERSON,350,28758
55109,ST. CROIX,2000,US SENATE,0,REPUBLICAN,JOHN GILLESPIE,12242,28758
55109,ST. CROIX,2000,US SENATE,0,SCATTERING,SCATTERING,0,28758
55109,ST. CROIX,2002,CONGRESS,3,DEMOCRATIC,RON KIND,10858,20863
55109,ST. CROIX,2002,CONGRESS,3,LIBERTARIAN,JEFF ZASTROW,433,20863
55109,ST. CROIX,2002,CONGRESS,3,REPUBLICAN,BILL ARNDT,9558,20863
55109,ST. CROIX,2002,CONGRESS,3,SCATTERING,SCATTERING,14,20863
55109,ST. CROIX,2002,GOVERNOR,0,DEMOCRATIC,JIM DOYLE / BARBARA LAWTON,8803,21132
55109,ST. CROIX,2002,GOVERNOR,0,INDEPENDENT,ALAN D EISENBERG,36,21132
55109,ST. CROIX,2002,GOVERNOR,0,INDEPENDENT 2,TY A BOLLERUD,70,21132
55109,ST. CROIX,2002,GOVERNOR,0,INDEPENDENT 3,MIKE MANGAN,26,21132
55109,ST. CROIX,2002,GOVERNOR,0,INDEPENDENT 4,ANEB JAB RASTA,17,21132
55109,ST. CROIX,2002,GOVERNOR,0,LIBERTARIAN,ED THOMPSON / M REYNOLDS,739,21132
55109,ST. CROIX,2002,GOVERNOR,0,REPUBLICAN,SCOTT MCCALLUM / MARGARET A FARROW,11076,21132
55109,ST. CROIX,2002,GOVERNOR,0,SCATTERING,SCATTERING,5,21132
55109,ST. CROIX,2002,GOVERNOR,0,WISCONSIN GREEN,JIM YOUNG / JEFF PETERSON,360,21132
55109,ST. CROIX,2004,CONGRESS,3,DEMOCRATIC,RON KIND,20821,40329
55109,ST. CROIX,2004,CONGRESS,3,REPUBLICAN,DALE W SCHULTZ,19496,40329
55109,ST. CROIX,2004,CONGRESS,3,SCATTERING,SCATTERING,12,40329
55109,ST. CROIX,2004,PRESIDENT,0,DEMOCRATIC,JOHN F KERRY / JOHN EDWARDS,18784,41835
55109,ST. CROIX,2004,PRESIDENT,0,INDEPENDENT,RALPH NADER / PETER MIGUEL CAMEJO,202,41835
55109,ST. CROIX,2004,PRESIDENT,0,INDEPENDENT 2,JAMES HARRIS / MARGARET TROWE,2,41835
55109,ST. CROIX,2004,PRESIDENT,0,INDEPENDENT 3,WALTER F BROWN / MARY ALICE HERBERT,3,41835
55109,ST. CROIX,2004,PRESIDENT,0,LIBERTARIAN,MICHAEL BADNARIK / RICHARD V CAMPAGNA,99,41835
55109,ST. CROIX,2004,PRESIDENT,0,REPUBLICAN,GEORGE W BUSH / DICK CHENEY,22679,41835
55109,ST. CROIX,2004,PRESIDENT,0,SCATTERING,SCATTERING,36,41835
55109,ST. CROIX,2004,PRESIDENT,0,WISCONSIN GREEN,DAVID COBB / PATRICIA LA MARCHE,30,41835
55109,ST. CROIX,2004,US SENATE,0,DEMOCRATIC,RUSS FEINGOLD,20415,40566
55109,ST. CROIX,2004,US SENATE,0,INDEPENDENT,EUGENE A HEM,348,40566
55109,ST. CROIX,2004,US SENATE,0,LIBERTARIAN,ARIF KHAN,241,40566
55109,ST. CROIX,2004,US SENATE,0,REPUBLICAN,TIM MICHELS,19555,40566
55109,ST. CROIX,2004,US SENATE,0,SCATTERING,SCATTERING,7,40566
55109,ST. CROIX,2006,CONGRESS,3,DEMOCRATIC,RON KIND,14944,26528
55109,ST. CROIX,2006,CONGRESS,3,REPUBLICAN,PAUL R NELSON,11579,26528
55109,ST. CROIX,2006,CONGRESS,3,SCATTERING,SCATTERING,5,26528
55109,ST. CROIX,2006,GOVERNOR,0,DEMOCRATIC,JIM DOYLE / BARBARA C LAWTON,13392,26896
55109,ST. CROIX,2006,GOVERNOR,0,REPUBLICAN,MARK GREEN / JEAN HUNDERTMARK,13117,26896
55109,ST. CROIX,2006,GOVERNOR,0,SCATTERING,SCATTERING,9,26896
55109,ST. CROIX,2006,GOVERNOR,0,WISCONSIN GREEN,NELSON EISMAN / LEON TODD,378,26896
55109,ST. CROIX,2006,US SENATE,0,DEMOCRATIC,HERB KOHL,15102,26561
55109,ST. CROIX,2006,US SENATE,0,INDEPENDENT,BEN J GLATZEL,577,26561
55109,ST. CROIX,2006,US SENATE,0,REPUBLICAN,ROBERT GERALD LORGE,10526,26561
55109,ST. CROIX,2006,US SENATE,0,SCATTERING,SCATTERING,9,26561
55109,ST. CROIX,2006,US SENATE,0,WISCONSIN GREEN,RAE VOGELER,347,26561
55109,ST. CROIX,2008,CONGRESS,3,DEMOCRATIC,RON KIND,23251,43369
55109,ST. CROIX,2008,CONGRESS,3,LIBERTARIAN,KEVIN BARRETT,1287,43369
55109,ST. CROIX,2008,CONGRESS,3,REPUBLICAN,PAUL STARK,18806,43369
55109,ST. CROIX,2008,CONGRESS,3,SCATTERING,SCATTERING,25,43369
55109,ST. CROIX,2008,PRESIDENT,0,DEMOCRATIC,BARACK OBAMA / JOE BIDEN,21177,44821
55109,ST. CROIX,2008,PRESIDENT,0,INDEPENDENT,BRIAN MOORE / STEWARD A ALEXANDER,2,44821
55109,ST. CROIX,2008,PRESIDENT,0,INDEPENDENT 2,GLORIA LA RIVA / ROBERT MOSES,2,44821
55109,ST. CROIX,2008,PRESIDENT,0,INDEPENDENT 3,RALPH NADER / MATT GONZALEZ,339,44821
55109,ST. CROIX,2008,PRESIDENT,0,INDEPENDENT 4,CHUCK BALDWIN / DARRELL L CASTLE,82,44821
55109,ST. CROIX,2008,PRESIDENT,0,INDEPENDENT 5,JEFFREY J WAMBOLDT / DAVID J KLIMISCH,17,44821
55109,ST. CROIX,2008,PRESIDENT,0,LIBERTARIAN,BOB BARR / WAYNE A ROOT,182,44821
55109,ST. CROIX,2008,PRESIDENT,0,REPUBLICAN,JOHN MCCAIN / SARAH PALIN,22837,44821
55109,ST. CROIX,2008,PRESIDENT,0,SCATTERING,SCATTERING,122,44821
55109,ST. CROIX,2008,PRESIDENT,0,WISCONSIN GREEN,CYNTHIA MCKINNEY / ROSA CLEMENTE,61,44821
55109,ST. CROIX,2010,CONGRESS,3,DEMOCRATIC,RON KIND,11152,28214
55109,ST. CROIX,2010,CONGRESS,3,INDEPENDENT,MICHAEL KRSIEAN,808,28214
55109,ST. CROIX,2010,CONGRESS,3,REPUBLICAN,DAN KAPANKE,16243,28214
55109,ST. CROIX,2010,CONGRESS,3,SCATTERING,SCATTERING,11,28214
55109,ST. CROIX,2010,GOVERNOR,0,DEMOCRATIC,TOM BARRETT / TOM NELSON,10329,28137
55109,ST. CROIX,2010,GOVERNOR,0,INDEPENDENT,JAMES JAMES,121,28137
55109,ST. CROIX,2010,GOVERNOR,0,INDEPENDENT 2,JIM LANGER,265,28137
55109,ST. CROIX,2010,GOVERNOR,0,LIBERTARIAN,TERRY VIRGIL,103,28137
55109,ST. CROIX,2010,GOVERNOR,0,REPUBLICAN,SCOTT WALKER / REBECCA KLEEFISCH,17298,28137
55109,ST. CROIX,2010,GOVERNOR,0,SCATTERING,SCATTERING,21,28137
55109,ST. CROIX,2010,GOVERNOR,0,WRITE-IN,HARI TRIVEDI,0,28137
55109,ST. CROIX,2010,GOVERNOR,0,WRITE-IN 2,LESLIE ERVIN SMETAK / DAVID MYRON SMETAK,0,28137
55109,ST. CROIX,2010,GOVERNOR,0,WRITE-IN 3,PATRICIA MESSICCI,0,28137
55109,ST. CROIX,2010,STATE ASSEMBLY,28,DEMOCRATIC,ANN HRAYCHUCK,639,1759
55109,ST. CROIX,2010,STATE ASSEMBLY,28,REPUBLICAN,ERIK SEVERSON,1116,1759
55109,ST. CROIX,2010,STATE ASSEMBLY,28,SCATTERING,SCATTERING,4,1759
55109,ST. CROIX,2010,STATE ASSEMBLY,29,DEMOCRATIC,LIZ JONES,4189,12838
55109,ST. CROIX,2010,STATE ASSEMBLY,29,REPUBLICAN,JOHN MURTHA,8637,12838
55109,ST. CROIX,2010,STATE ASSEMBLY,29,SCATTERING,SCATTERING,12,12838
55109,ST. CROIX,2010,STATE ASSEMBLY,30,DEMOCRATIC,MATT BORUP,4645,13518
55109,ST. CROIX,2010,STATE ASSEMBLY,30,REPUBLICAN,DEAN KNUDSON,8855,13518
55109,ST. CROIX,2010,STATE ASSEMBLY,30,SCATTERING,SCATTERING,18,13518
55109,ST. CROIX,2010,US SENATE,0,DEMOCRATIC,RUSS FEINGOLD,10585,28223
55109,ST. CROIX,2010,US SENATE,0,INDEPENDENT,ROB TAYLOR,465,28223
55109,ST. CROIX,2010,US SENATE,0,REPUBLICAN,RON JOHNSON,17162,28223
55109,ST. CROIX,2010,US SENATE,0,SCATTERING,SCATTERING,11,28223
55109,ST. CROIX,2010,US SENATE,0,WRITE-IN,"ERRNEST J PAGELS, JR",0,28223
55109,ST. CROIX,2010,US SENATE,0,WRITE-IN 2,MICHAEL D LAFOREST,0,28223
55109,ST. CROIX,2012,CONGRESS,7,DEMOCRATIC,PAT KREITLOW,18567,44317
55109,ST. CROIX,2012,CONGRESS,7,REPUBLICAN,SEAN DUFFY,25679,44317
55109,ST. CROIX,2012,CONGRESS,7,SCATTERING,SCATTERING,70,44317
55109,ST. CROIX,2012,CONGRESS,7,WRITE-IN,DALE C LEHNER,1,44317
55109,ST. CROIX,2012,GOVERNOR,0,DEMOCRATIC,TOM BARRETT,13177,34207
55109,ST. CROIX,2012,GOVERNOR,0,INDEPENDENT,HARI TRIVEDI,124,34207
55109,ST. CROIX,2012,GOVERNOR,0,REPUBLICAN,SCOTT WALKER,20894,34207
55109,ST. CROIX,2012,GOVERNOR,0,SCATTERING,SCATTERING,12,34207
55109,ST. CROIX,2012,PRESIDENT,0,CONSTITUTION,VIRGIL GOODE / JIM CLYMER,76,46225
55109,ST. CROIX,2012,PRESIDENT,0,DEMOCRATIC,BARACK OBAMA / JOE BIDEN,19910,46225
55109,ST. CROIX,2012,PRESIDENT,0,INDEPENDENT,GARY JOHNSON / JAMES P GRAY,455,46225
55109,ST. CROIX,2012,PRESIDENT,0,INDEPENDENT 2,"GLORIA LA RIVA / FILBERTO RAMIREZ, JR",6,46225
55109,ST. CROIX,2012,PRESIDENT,0,INDEPENDENT 3,JERRY WHITE / PHYLLIS SCHERRER,14,46225
55109,ST. CROIX,2012,PRESIDENT,0,INDEPENDENT 4,JILL STEIN / BEN MANSKI,112,46225
55109,ST. CROIX,2012,PRESIDENT,0,REPUBLICAN,MITT ROMNEY / PAUL RYAN,25503,46225
55109,ST. CROIX,2012,PRESIDENT,0,SCATTERING,SCATTERING,148,46225
55109,ST. CROIX,2012,PRESIDENT,0,WRITE-IN,ROSS C ROCKY ANDERSON / LUIS J RODRIGUEZ,1,46225
55109,ST. CROIX,2012,PRESIDENT,0,WRITE-IN 2,ROSEANNE BARR / CINDY LEE SHEEHAN,0,46225
55109,ST. CROIX,2012,STATE ASSEMBLY,28,DEMOCRATIC,ADAM T. BEVER,1256,3232
55109,ST. CROIX,2012,STATE ASSEMBLY,28,REPUBLICAN,ERIK SEVERSON,1973,3232
55109,ST. CROIX,2012,STATE ASSEMBLY,28,SCATTERING,SCATTERING,3,3232
55109,ST. CROIX,2012,STATE ASSEMBLY,29,DEMOCRATIC,JIM SWANSON,6294,16860
55109,ST. CROIX,2012,STATE ASSEMBLY,29,REPUBLICAN,JOHN MURTHA,10542,16860
55109,ST. CROIX,2012,STATE ASSEMBLY,29,SCATTERING,SCATTERING,24,16860
55109,ST. CROIX,2012,STATE ASSEMBLY,30,DEMOCRATIC,DIANE ODEEN,10118,24538
55109,ST. CROIX,2012,STATE ASSEMBLY,30,REPUBLICAN,DEAN KNUDSON,14404,24538
55109,ST. CROIX,2012,STATE ASSEMBLY,30,SCATTERING,SCATTERING,16,24538
55109,ST. CROIX,2012,STATE ASSEMBLY,75,DEMOCRATIC,STEPHEN SMITH,112,316
55109,ST. CROIX,2012,STATE ASSEMBLY,75,REPUBLICAN,ROGER RIVARD,203,316
55109,ST. CROIX,2012,STATE ASSEMBLY,75,SCATTERING,SCATTERING,1,316
55109,ST. CROIX,2012,STATE ASSEMBLY,93,DEMOCRATIC,JEFF SMITH,1,3
55109,ST. CROIX,2012,STATE ASSEMBLY,93,REPUBLICAN,WARREN PETRYK,2,3
55109,ST. CROIX,2012,STATE ASSEMBLY,93,SCATTERING,SCATTERING,0,3
55109,ST. CROIX,2012,STATE SENATE,10,DEMOCRATIC,DANIEL C. OLSON,16950,45011
55109,ST. CROIX,2012,STATE SENATE,10,REPUBLICAN,SHEILA HARSDORF,28021,45011
55109,ST. CROIX,2012,STATE SENATE,10,SCATTERING,SCATTERING,40,45011
55109,ST. CROIX,2012,US SENATE,0,DEMOCRATIC,TAMMY BALDWIN,20053,45572
55109,ST. CROIX,2012,US SENATE,0,INDEPENDENT,JOSEPH KEXEL,984,45572
55109,ST. CROIX,2012,US SENATE,0,INDEPENDENT 2,"NIMROD Y U ALLEN, III",149,45572
55109,ST. CROIX,2012,US SENATE,0,REPUBLICAN,TOMMY G THOMPSON,24347,45572
55109,ST. CROIX,2012,US SENATE,0,SCATTERING,SCATTERING,38,45572
